encompass_id,name,action
21070,SHELL (BRASELTON HWY),create
21094,WALGREENS #07546,create
21116,SHELL 400,create
21135,LUCKY FOOD MART DAHLONEGA,create
21146,BOOGER HOLLOW,create
21170,ROYAL FOODS #4,create
21186,SUPER H MART (DULUTH),create
21192,CROSSROADS CONVENIENCE STORE(SHELL),create
21210,MADYS FOOD MART (TEXACO),create
21244,CHEVRON 400,create
21308,SPALDING BP,create
21317,WALGREENS #07946,create
21381,CITGO FOOD MART (CLEVELAND HWY),create
21389,SAM'S FOOD MART,create
21426,VALERO FOOD MART (BROWNS BRIDGE RD),create
21432,GRAYSON SHELL,create
21498,CIRCLE M #39,create
21500,QUICK MART #3,create
21508,SAMS'S FOOD MART #1,create
21510,WALGREENS #09451,create
21518,WALMART SUPERCENTER #3388,create
21521,PUBLIX #1019,create
21523,MURPHY OIL #7221,create
21524,J'S BOTTLESHOP,create
21539,GAINESVILLE STAR INC,create
21584,CANTON SHELL,create
21682,MURPHY OIL #7020,create
21683,MURPHY OIL #7073,create
21784,WALMART SUPERCENTER #2941,create
21785,WALGREENS #09155,create
21806,KROGER #636,create
21854,JACKSON FOOD MART (JEFFERSON RD),create
21858,CLERMONT IGA SUPERMARKET,create
21861,ZKZ 2 INC,create
21891,COMER QUICK STOP,create
21905,TARGET #2056,create
21984,VALERO FOOD MART (BEAVER RUIN),create
22016,WESTSIDE EXPRESS,create
22041,EXXON FOOD MART (GRAYSON HWY),create
22084,HASTY MART 4,create
22135,INGLES #483,create
22139,ASSI PLAZA IF,create
22153,ATLANTA CHEVRON (HURRICAN SHOALS),create
22154,QUICK PICK (HWY 72 W),create
22219,WALGREENS #09706,create
22238,DAISIE TRADING LLC,create
22279,EAST HALL FOOD MART,create
22306,WALMART SUPERCENTER #1122,create
22362,CITGO GAS,create
22368,DON MAGNUM GROCERY,create
22406,MURPHY OIL #6544,create
22461,CITGO (PANTHER BROOK),create
22468,AVENUE GIFTSHOP #26,create
22575,CHEERS PACKAGE,create
22598,FERNSIDE PKG,create
22609,INGLES #066,create
22623,HEMBREE SHELL,create
22627,CHEVRON FOOD MART (KILCREASE RD),create
22629,INGLES #428,create
22640,WALMART SUPERCENTER #1403,create
22689,SILVER CITY CHEVRON,create
22699,CVS #7782,create
22737,ATHENS FOOD MART (CHEVRON),create
22738,QUICK PANTRY (HWY 29 N),create
22777,CHEVRON FOOD MART (MCEVER),create
22795,B&T'S FOOD FRESH #6,create
22804,AMERI VENTURE CITGO,create
22805,LAKEVIEW STORE,create
22833,DECA CAMP MERRILL COMM HQCSJ6,create
22834,AAFES CAMP MERRILL PX,create
22852,SHORE'S COUNTRY STORE,create
22879,AL'S COUNTRY STORE (PRICE RD),create
22972,INGLES #057,create
23023,FORSYTH LIQUOR,create
23092,MURPHY OIL #7797,create
23121,RANKIN PATTERSON/F&J FOOD STOR,create
23134,MOSSY CREEK GROC,create
23146,72 MARINE SALES - BP,create
23151,WALMART SUPERCENTER #3874,create
23208,DISCOVERY MILL SHELL,create
23216,INGLES #065,create
23225,INGLES #440,create
23238,INGLES #419,create
23246,INGLES #438,create
23251,INGLES #451,create
23264,BETTY'S COUNTRY STORE,create
23268,INGLES #429,create
23337,CVS #5995,create
23350,CHEVRON FOOD MART (1190 COMMERCE RD),create
23356,CVS #0191,create
23386,QUALITY FOODS (TOCCOA),create
23387,QUALITY FOODS (HARTWELL),create
23402,B&T'S FOOD FRESH #7,create
23413,AJY DREAM INC,create
23414,LULA GROCERY,create
23441,PUMPING STATION #11,create
23474,QT #831,create
23490,QUALITY FOODS (COMMERCE),create
23581,WALMART SUPERCENTER #3786,create
23634,BYPASS BOTTLE,create
23644,EXXON FOOD & GAS,create
23646,MURPHY OIL #6766,create
23657,PUBLIX #1060,create
23658,CORNER STORE #2,create
23697,CARNICERIA HERNANDEZ,create
23720,STOP BY FOOD MART#2,create
23728,MURPHY OIL #7285,create
23795,PUBLIX #1130,create
23819,WINDER CAPITAL INVESTMENT,create
23851,CHEVRON FOOD MART (ATLANTA HWY SE),create
23852,MURPHY OIL #7407,create
23883,EXXON FOOD MART (CLUB DR),create
23897,MONIA FOOD MART,create
23899,CIRCLE M #40,create
23941,THE MARKET (HWY 211 NE),create
23974,ROYSTON GOLD REFINARY,create
24009,TEXACO DULUTH HWY,create
24010,SUGAR HILL GO BP,create
24027,HOLCOMB BRIDGE SHELL,create
24071,MURPHY OIL #6783,create
24100,PRIYA FOOD MART(TEXACO),create
24103,EXXON FOOD LAWRENCEVILLE HWY,create
24149,ATHENS SHELL,create
24196,COSTA DE JALISCO (WILLINGHAM AVE),create
24269,WALMART SUPERCENTER #3627,create
24271,DISCOUNT SPIRITS OF HELEN,create
24272,129 BP FOOD MART,create
24292,CHEVRON FOOD MART (OAKLAND DR),create
24295,GAZEL SHELL,create
24353,KROGER #638,create
24386,CVS #0792,create
24419,W.D. PACKAGE,create
24427,CITGO FOOD MART (BUFORD HWY),create
24463,JOHNS CREEK CHEVRON BUSINESS LLC,create
24465,SUPER H MART #3,create
24548,SMILE MART,create
24553,H & H OIL LLC,create
24560,QUICK MART H & S,create
24572,CITGO AT BALL GROUND,create
24573,WALGREENS #09494,create
24603,CITGO (GRAYSON HWY),create
24622,QUICK SPOT (ROYSTON),create
24624,WESTSIDE BOTTLE SHOP,create
24675,BELL CREEK FOOD MART,create
24710,DE BODEGA,create
24711,SHELL FOOD MART (SPOUT SPRINGS RD),create
24751,TALL BOY BEVERAGE COMPANY,create
24763,RACETRAC #074,create
24822,SUWANEE TEXACO,create
24863,CHEVRON (SUWANEE RD),create
24873,WALGREENS #07502,create
24879,HWY 29 SHELL,create
24881,WALGREENS #07994,create
24884,PUBLIX #1146,create
24890,ON THE GO (HAYES LAKE RD),create
24934,PURE MART,create
24943,LAY-Z-SHOPPER,create
24966,LUCKY MARATHON (BALDWIN),create
24976,CVS #4113,create
24989,MARATHON (LAWRENCEVILLE HWY)_2,create
25015,JIMBOS 4,create
25031,MURPHY OIL #6788,create
25075,FUELING POINT INC,create
25096,JAY K INCDBA BP FOOD MART,create
25111,TOCCOA MART,create
25118,CIRCLE M #43,create
25125,RACETRAC #158,create
25129,MARATHON FOOD MART (BUFORD HWY),create
25130,MK DULUTH,create
25143,QUICK PANTRY (QP141 LLC),create
25144,CVS #0279,create
25156,PUBLIX #1178,create
25180,WALGREENS #10423,create
25219,CUTIE GAS & GROCERY(CITCO),create
25230,SHELL FOOD MART (HURRICANE SHOALS),create
25236,AMERICAN EAGLE #1,create
25258,CVS #4138,create
25282,CITY LIQUOR OF DAWSONVILLE,create
25288,FAIR DEAL FOOD CHEVRON,create
25307,WALMART SUPERCENTER #4436,create
25342,TARGET #2387,create
25347,2890 SUWANEE LLC,create
25397,4 WAY STOP,create
25431,XPRESS MART #503,create
25486,"KHIANI ALPHARETTA, LLC BP",create
25490,PUBLIX #1188,create
25517,SOUTH BOGAN SHELL,create
25549,CVS #4730,create
25576,SIMONTON SHELL,create
25586,INGLES #412,create
25607,JR FOOD MART,create
25651,TARGET #2431,create
25660,MARATHON FOOD MART (ATHENS HWY),create
25665,ROYAL MEDLOCK LLC,create
25687,MINIT SAVE #16 (ATLANTA HWY),create
25697,GANESH USA INC TEXACO FOOD MART,create
25708,CORK & KEG,create
25709,SUPER H MART (SUWANEE),create
25728,KROGER #632,create
25729,CHESTNUT MOUNTAIN PACKAGE,create
25739,DIXIE DALE,create
25775,CVS #3882,create
25779,TEXACO FOOD MART (LAWRENCEVILLE HWY LILBURN),create
25821,CVS #5071,create
25822,CIRCLE M #41 (CLIPPER),create
25843,(BP) PEACH EXPRESS,create
25869,EXXON SCENIC HWY,create
25888,WALGREENS #12147,create
25894,CVS #2945,create
25911,CVS #7637,create
25962,DAWSON FINE WINE & SPIRIT'S,create
25967,PUBLIX #1227,create
25989,FOOD LION #2132,create
26022,CVS #4682,create
26028,INGLES MARKET #788,create
26056,OASIS CONVENIENCE STORE,create
26063,CIRCLE M #26,create
26144,HIGHWAY 53 COMMUNITY MARKET,create
26159,TARGET #2493,create
26170,LULA FOOD MART76,create
26186,WALGREENS #11791,create
26187,CHEVRON (BRASELTON HWY),create
26188,EXXON FOOD MART (LAWRENCEVILLE SUWANEE RD),create
26202,BP FOOD MART (HAMILTON MILL PKWY),create
26203,PEACHTREE CORNER EXPRESS,create
26244,DOLLAR GENERAL #7157,create
26245,DOLLAR GENERAL #4773,create
26253,DOLLAR GENERAL #3824,create
26261,DOLLAR GENERAL #4775,create
26271,DOLLAR GENERAL #11191,create
26275,DOLLAR GENERAL #10229,create
26276,DOLLAR GENERAL #3810,create
26288,DOLLAR GENERAL #10161,create
26306,DOLLAR GENERAL #00076,create
26339,DOLLAR GENERAL #6341,create
26340,DOLLAR GENERAL #8839,create
26363,DOLLAR GENERAL #00895,create
26366,DOLLAR GENERAL #8051,create
26367,DOLLAR GENERAL #00997,create
26368,DOLLAR GENERAL #11301,create
26369,DOLLAR GENERAL #6799,create
26370,DOLLAR GENERAL #8726,create
26376,DOLLAR GENERAL #9282,create
26377,DOLLAR GENERAL #00571,create
26387,DOLLAR GENERAL #3023,create
26399,DOLLAR GENERAL #3538,create
26412,DOLLAR GENERAL #8144,create
26413,DOLLAR GENERAL #8208,create
26414,DOLLAR GENERAL #9683,create
26420,DOLLAR GENERAL #00430,create
26421,DOLLAR GENERAL #3151,create
26423,DOLLAR GENERAL #6261,create
26443,DOLLAR GENERAL #00948,create
26445,DOLLAR GENERAL #9529,create
26446,DOLLAR GENERAL #1265,create
26447,DOLLAR GENERAL #8743,create
26506,DOLLAR GENERAL #4923,create
26508,DOLLAR GENERAL #9656,create
26509,DOLLAR GENERAL #11164,create
26510,DOLLAR GENERAL #6277,create
26524,DOLLAR GENERAL #6740,create
26543,DOLLAR GENERAL #11160,create
26550,DOLLAR GENERAL #1566,create
26551,DOLLAR GENERAL #6369,create
26552,DOLLAR GENERAL #3547,create
26562,DOLLAR GENERAL #8268,create
26703,DOLLAR GENERAL #9046,create
26713,DOLLAR GENERAL #01266,create
26726,DOLLAR GENERAL #8767,create
26727,DOLLAR GENERAL #2085,create
26728,DOLLAR GENERAL #8748,create
26736,DOLLAR GENERAL #11252,create
26737,DOLLAR GENERAL #00382,create
26738,DOLLAR GENERAL #10576,create
26739,DOLLAR GENERAL #01206,create
26740,PUBLIX #1251,create
26745,CH1 USA LLC,create
26801,WALGREENS #12502,create
26809,DOLLAR GENERAL #5827,create
26813,DOLLAR GENERAL #01025,create
26814,DOLLAR GENERAL #9526,create
26815,DOLLAR GENERAL #7815,create
26824,DOLLAR GENERAL #9160,create
26832,DOLLAR GENERAL #8611,create
26833,DOLLAR GENERAL #10170,create
26841,FIVE FORKS MARKET CHEVRON,create
26845,SHELL (PLEASANT HILL RD),create
26846,KENNY FOOD MART (CITGO),create
26875,DANIELSVILLE GROCERY,create
26890,WALGREENS #12464,create
26912,DOLLAR GENERAL #6979,create
26928,WALMART SUPERCENTER #4616,create
26935,CVS #5704,create
26949,GAINES FERRY SHELL (ATLANTA HWY),create
26957,GRAYSON FOOD MART,create
26971,CITY FARMER'S MARKET DULUTH,create
26999,"HILLS STORE, INC.",create
27012,QT #841,create
27014,MAYSVILLE CITGO,create
27016,TEXACO FOOD MART (DULUTH HWY),create
27048,JONES BRIDGE FOOD MART,create
27059,SY FOOD MART,create
27071,DOLLAR GENERAL #11776,create
27075,TOLBERT FOOD MART,create
27094,WALGREENS #12811,create
27106,GEORGIA LIQUOR BARN,create
27107,DOLLAR GENERAL #11712,create
27150,DOLLAR GENERAL #8548,create
27155,ACADEMY #192,create
27156,CHEVRON WINDER,create
27157,WALGREENS #12726,create
27186,SUGARLOAF MART SHELL,create
27199,ONE STOP #112,create
27208,QUICK MART #5,create
27225,CRUSE CHEVRON FOOD MART,create
27235,RACETRAC #94,create
27266,KWIK TRIP (HWY 115),create
27271,GROCERY EXPRESS (FERRY RD),create
27276,DOLLAR GENERAL #11950,create
27284,DOLLAR GENERAL #11925,create
27290,OCONEE FAST MART,create
27307,DENTONS GROCERIES & GRILL,create
27310,HANDY PANTRY_2,create
27329,DOLLAR GENERAL #12192,create
27330,PUBLIX #1279,create
27347,RACETRAC #301,create
27353,GREAT WALL SUPERMARKET,create
27381,LUCKY BUFORD BP INC,create
27383,QT #819,create
27425,RAHIB ENTERPRISES USA,create
27462,HAYES CORNER COUNTRY STORE,create
27479,ROYAL FOOD #94,create
27481,QT #824,create
27488,DOLLAR GENERAL #12416,create
27516,DOLLAR GENERAL #12539,create
27525,CHEVRON FOOD MART (LANGLEY DR),create
27571,PILOT #62800,create
27572,QUICK PICK MART,create
27580,DOLLAR GENERAL #12378,create
27594,PAOLI JUNCTION MARATHON (HWY 98 E),create
27605,KROGER #687,create
27617,RAJA REAL LL3(CHEVRON FOOD MAR,create
27625,DOLLAR GENERAL #12521,create
27631,AUBURN EXPRESS (EXXON),create
27632,BUFORD MARKET,create
27634,DOLLAR GENERAL #12139,create
27636,BP FOOD MART (TOCCOA HWY),create
27646,MURPHY OIL #8577,create
27656,S&A FOODMART,create
27837,SHELL WEBB GINN,create
27907,FOOD MART EASTANOLEE,create
27925,EZ GROCERY,create
28000,HOME DEPOT #105,create
28010,HOME DEPOT #126,create
28013,HOME DEPOT #129,create
28015,HOME DEPOT #131,create
28018,HOME DEPOT #134,create
28024,HOME DEPOT #147,create
28026,HOME DEPOT #149,create
28027,HOME DEPOT #152,create
28036,HOME DEPOT #174,create
28038,HOME DEPOT #1754,create
28039,HOME DEPOT #1755,create
28041,HOME DEPOT #1764,create
28044,HOME DEPOT #1775,create
28046,HOME DEPOT #1856,create
28052,HOME DEPOT #6978,create
28053,HOME DEPOT #6979,create
28100,QUICK SHOP (HWY 124 W) EXXON,create
30005,SMART MART CUMMING SHELL,create
30091,HOP-IN-SHELL,create
40018,PUBLIX #1078,create
40027,LAKE POINT PACKAGE,create
40040,CITGO FAST TRIP,create
40046,THE NEW VILLAGE SPIRITS,create
40071,LIQUOR LOCKER,create
258989,THE JUNCTION,create
277786,CVS #3874,create
277842,FAMILY FOOD MART (BROWNS BRIDGE),create
277843,MOBILE FM (HOSCHTON),create
277970,KWIK CHECK (HWY 29 S),create
277971,SANDY CROSS GROCERY,create
277990,QT #828,create
278023,INGLES I-MARKET #761,create
278032,MINI MART FOOD,create
278054,DOLLAR GENERAL #12733,create
278056,QUICK PANTRY (VGO),create
278072,CICI'S TEXACO,create
278135,QUICK MART #7,create
278142,FOOT HILL SNACK MART,create
278149,KWIK STOP CITCO,create
278167,ACADEMY #118,create
278207,ROYAL FOOD STORE 26,create
278238,STOP BY FOOD MART #4,create
278239,DOLLAR GENERAL #13130,create
278241,FAMILY MART #2 (MURPHY HWY),create
278250,DAN'S FOOD MART,create
278262,CUMMING BEVERAGE MART,create
278299,ROYAL MART #14,create
278325,BP ONE STOP_2,create
278343,CVS #4164,create
278344,DOLLAR GENERAL #13517,create
278362,RACETRAC #597,create
278363,DOLLAR GENERAL #13370,create
278397,NOTTELY FOOD MART (MAHAVIR24 LLC),create
278428,CAPTAINS EXPRESS MART (HWY 106),create
278429,KOALA FOOD MART,create
278430,DOLLAR GENERAL #09147,create
278440,RACETRAC #204,create
278446,BP ARSH PETROLEUM,create
278459,CIRCLE S,create
278485,MARUTI FOOD MART,create
278495,ROCK CREEK FOOD MART,create
278508,QT #844,create
278519,SANKY HWY 53BP,create
278520,SHELL FOOD MART #66,create
278595,M MART,create
278626,RACETRAC #232,create
278627,INGLES MARKET #783,create
278628,DOLLAR GENERAL #13457,create
278637,FIVE BELOW - MARKETPLACE AT MILLCREEK #609,create
278639,FIVE BELOW - CUMMING #612,create
278641,FIVE BELOW-JOHN'S CREEK VILLAGE #608,create
278657,RACEWAY #6908,create
278663,DOLLAR GENERAL #13429,create
278664,DOLLAR GENERAL #13612,create
278700,LAKE LANIER SHELL,create
278711,FOOD MART CHEVRON (ATLANTA RD),create
278712,WALMART NEIGHBORHOOD MKT #3074,create
2788585,EXXON FOOD MART (BROAD ST),create
2788592,EON PETROEUM CORP MARATHON,create
2788601,SHELL FOOD MART (BETHANY BEND),create
2788613,TEXACO FOOD MART (CANTON HWY),create
2788614,DOLLAR GENERAL #13796,create
2788615,DOLLAR GENERAL #13674,create
2788620,PETRO ISLAND MART,create
2788621,CHEVRON FOOD MART (BLUE RIDGE),create
27863172,QUICK MART CORNELIA,create
27863208,RACETRAC #627,create
27863253,RACETRAC #588,create
27863258,MURPHY OIL #8662,create
27863295,TEXACO EXPRESS MART 105,create
27863326,BEVERAGE SUPERSTORE OF GRAYSON,create
27863348,VALERO FOOD MART (PEACHTREE IND BLVD),create
27863362,STRIPLINGS WATKINSVILLE,create
27863370,RACETRAC #260,create
27863395,RACETRAC #643,create
27863456,ROYAL BLUE WINE & SPIRITS,create
27863459,DOLLAR GENERAL #13858,create
27863478,DOLLAR GENERAL #14190,create
27863493,DG MARKET #13877,create
27863511,DOLLAR GENERAL #13837,create
27863572,NEEDS N WANTS,create
27863574,CITY MARKET(CITCO),create
27863584,GAS EXPRESS #252,create
27863590,DOLLAR GENERAL #14048,create
27863599,MEDLOCK MART LLC,create
27863609,HOG MOUNTAIN FOOD MART (HOG MTN RD),create
27863711,LAKESIDE GROCERY(BP),create
27863713,NILKANTH USA INC VALERO FOOD MART,create
27863810,COMMERCE RD SHELL,create
27863814,JEFFERSON BP,create
27863820,MOUNT AIRY EXPRESS(CITCO),create
27863836,RUSSELL LAKE FOOD MART INC,create
27863843,SHELL FOOD MART (LAWRENCEVILLE HWY),create
27863852,COOL SPRING EXXON,create
27863862,DOLLAR GENERAL #14285,create
27863880,ANDREWS FOOD,create
27863881,MURPHY OIL #8695,create
27863912,RACETRAC #648,create
27863942,DOLLAR GENERAL #14629,create
27863956,DOLLAR GENERAL #14628,create
27863979,PJ FOOD MART,create
27863984,CENTRAL FOOD MART,create
27864007,SHAKE -N-GO (BP),create
27864018,CORNELIA C-STORE INC ABC FOODS,create
27864049,OUR STORE GROCERY,create
27864052,FOOD MART (S ELM ST),create
27864079,FIVE BELOW #621,create
27864103,DOLLAR GENERAL #14579,create
27864105,BROWNSBRIDGE PACKAGE STORE,create
27864144,COASTAL GILLSVILLE,create
27864154,DACULA CORK & BOTTLE,create
27864191,DOLLAR GENERAL #14326,create
27864205,RACEWAY (LAVONIA),create
27864212,HERRYS FOOD MART,create
27864224,JACKS FOOD MART,create
27864267,CIRCLE K #4721,create
27864274,SUPERMERCADO TALPA #5,create
27864299,PIGGLY WIGGLY NORTH AVENUE,create
27864361,TURTLE CREEK WINE & SPIRITS @ THE GATEWAY,create
27864363,KROGER #682,create
27864459,DOLLAR GENERAL #14086,create
27864474,MART24/7 SHALINA LLC,create
27864485,BP FOOD MART P'TREE PKWY,create
27864525,QT #847,create
27864528,JP ELBERTON,create
27864566,BP CRABAPPLLE,create
27864570,RACETRAC #2355,create
27864613,WALGREENS #16253,create
27864616,CIRCLE K(GAS EXPRESS)157,create
27864621,WALMART SUPERCENTER #4185,create
27864625,DOLLAR GENERAL #14845,create
27864631,FIVE STAR- ATHENS,create
27864636,WALGREENS #16107,create
27864640,DOLLAR GENERAL #15280,create
27864641,DOLLAR GENERAL #15295,create
27864682,B&T'S FOOD FRESH#9,create
27864735,QUICK PANTRY (E US 64 ALT),create
27864830,KROGER #618,create
27864831,UGA BOOKSTORE,create
27864837,DISCOUNT FOOD EXXON,create
27864850,APEX BP,create
27864867,129 PACKAGE STORE,create
27864870,PREMIUM PACKAGE,create
27864872,KAR FOOD MART CITCO,create
27864877,ONE STOP SHOP (HWY 172 W),create
27864907,COUNTRY SUPERETTE,create
27864927,DOLLAR GENERAL #15437,create
27865028,175 ATHENS GROUP INC,create
27865038,SPIRITS ON WASHINGTON,create
27865056,GREENSBORO FOOD MART,create
27865065,FAST TRAC,create
27865082,IN & OUT (CITGO),create
27865091,DANYAL ARCADE INC.,create
27865135,JP BLAIRSVILLE MARATHON,create
27865144,SPEED WAY (CLARKSVILLE),create
27865175,WALMART NEIGHBORHOOD MKT #2731,create
27865176,WALMART NEIGHBORHOOD MKT #2699,create
27865189,HOME DEPOT #1750,create
27865203,COASTAL STATION,create
27865224,JP BROTHERS LLC,create
27865235,FAMILY MART CHEVRON,create
27865238,LUCKY SUWANEE FOOD MART,create
27865249,DOLLAR GENERAL #15802,create
27865359,DOLLAR GENERAL #15865,create
27865360,DOLLAR GENERAL #15964,create
27865378,HI TECH EXPRESS,create
27865386,DOLLAR GENERAL #15894,create
27865427,ASPEN GOLD LLC.,create
27865445,DANYAL BUSINESS LLC(BP),create
27865458,720 ATL HWY LLC (TEXACO,create
27865487,DOLLAR GENERAL #15965,create
27865548,WATERWORKS CHEVRON (WATERWORKS RD),create
27865626,DOLLAR GENERAL #16152,create
27866581,DOLLAR GENERAL #16202,create
27866692,MARKET K GROUP(VALERO),create
27867162,JOCELYN PANTRY #4,create
27867176,MURPHY OIL #7553,create
27867276,RACETRAC #2340,create
27867348,NEIGHBORS MARKET(EXXON),create
27867436,TEXACO FOOD MART (OLD NORCROSS RD),create
27867497,WALMART NEIGHBORHOOD MKT #5267,create
27867549,KANKUS EXPRESS#107 (HI TECH FUEL),create
27867621,Money Order - Lawrenceville,create
27867825,CHESTNUT MOUNTAIN EXXON,create
27867846,S.N. PATEL INC.,create
27867867,ATHENS MINI MART CORPORATION,create
27867879,CVS #10865,create
27867882,SPEEDWAY #8495,create
27867955,DOLLAR GENERAL #16923,create
27867997,FAST FUEL (ELBERT ST),create
27868071,UNCLE CHARLIES (ELBERTON HWY),create
27868075,HOME DEPOT #161,create
27868098,PEACHTREE FOOD MART (INDUSTRIAL),create
27868120,WIN AND GO FOOD MART,create
27868151,DOLLAR GENERAL #16752,create
27868160,FIVE BELOW GAINESVILLE #650,create
27868174,MURPHY OIL #7642,create
27868175,RACETRAC #2351,create
27868181,DOLLAR GENERAL #16894,create
27868220,DOLLAR GENERAL #16594,create
27868221,TUGALO FOOD MART,create
27868243,KESHARI NANDAN 3958LLC(THE PASTURE),create
27868271,STATION AT SWEETWATER LLC,create
27868375,ZIDAN FOOD MARTLLC,create
27868413,PUBLIX#1542,create
27868461,ATHENS TECHNICAL COLLEGE BOOKSTORE (MAT),create
27868539,MARIELLE USA,create
27868544,PILOT #455700,create
27868549,GOLD CREEK MARKET(EXXON),create
27868564,ROYAL FOOD MART (ILA),create
27868567,RACETRAC #2409,create
27868587,NEIGHBORS INDIAN TRAIL,create
27868652,VP FOOD MART,create
27868654,DOLLAR GENERAL #17671,create
27868661,HOME DEPOT #8412,create
27868693,CLIPPER #75,create
27868697,DOLLAR GENERAL #17442,create
27868707,SAI SIV ENTERPRISE INC,create
27868719,DOLLAR GENERAL #17447,create
27868720,DOLLAR GENERAL #17645,create
27868731,CLAY CREEK,create
27868735,DOLLAR GENERAL #17200,create
27868737,ANGADJI INC (CITCO FOOD MART),create
27868751,DRY POND COUNTRY STORE (HWY 82),create
27868789,MURPHY EXPRESS#8802,create
27869209,FIVE BELOW #659,create
27869223,MILTON CHEVRON,create
27869295,DOLLAR GENERAL #17952,create
27869305,USA MART,create
27869317,DOLLAR GENERAL #17893,create
27869443,HOG MOUNTAIN FOOD MART_2,create
27869554,MAJIK MARKET,create
27869560,CITCO,create
27869599,SPEEDWAY #4102,create
27869627,DOLLAR GENERAL #18133,create
27869674,RELAX CIGAR BEER LIQUOR,create
27869698,GLORIAS CORNER,create
27869705,DOLLAR GENERAL #18187,create
27869737,SPEEDWAY #4106,create
27869763,WALMART SUPERCENTER #7185,create
27869764,WALMART FUEL #7185,create
27869774,RACETRAC #2424,create
27869806,LAKESIDE PACKAGE STORE,create
27869824,QT #1721,create
27869861,DOLLAR GENERAL #18522,create
27869907,BP OLD PEACHTREE INC,create
27869920,JAX FINE WINE AND SPIRITS,create
27869928,JP BOGART,create
27869933,DOLLAR GENERAL #18549,create
27870237,DOLLAR GENERAL #18583,create
27870239,HOME DEPOT #6888,create
27870240,HOME DEPOT #6980,create
27870262,SHORT STOP EXPRESS LLC,create
27870293,DOLLAR GENERAL #18593,create
27870334,DOLLAR GENERAL #18893,create
27870417,AIRLINE STORE,create
27870577,CHEVRON FOOD MART (SURANI BROTHERS CORP),create
27870651,KROGER #627,create
27870670,SHELL FOOD MART (LAWRENCEVILLE SUWANNE),create
27870674,MARATHON FOOD MART (HULL RD),create
27870677,CRABAPPLE MARKET (SHELL),create
27870735,FAST PICK(MOBILE),create
27870825,DOLLAR GENERAL #19531,create
27870847,H AND B HULL LLC CHEVRON AZAZ,create
27870861,GAS EXPRESS #203,create
27870869,SOLO SATELLITE,create
27870958,FUEL STAR CHEVRON(2),create
27870965,WALGREENS #17732,create
27870992,DOLLAR GENERAL #19809,create
27871026,CIRCLE K GAS EXPRESS #199,create
27871029,SHELL FOOD MART (SATELLITE BLVD),create
27871037,WALGREENS #18402,create
27871050,VALUE MART EXXON,create
27871082,DOLLAR GENERAL #19952,create
27871083,HOLCOMB BRIDGE SHELL INC,create
27871129,FAST STOP #309,create
27871156,DOLLAR GENERAL #20212,create
27871493,WALGREENS #19973,create
27871494,WALGREENS #18205,create
27871495,WALGREENS #18250,create
27871496,WALGREENS #17923,create
27871501,WALGREENS #19561,create
27871508,WALGREENS #17805,create
27871516,DIAMOND HILL GROCERY (HWY 29 S),create
27871522,FUEL AND MORE INC,create
27871855,WALGREENS #17282,create
27871956,DOLLAR GENERAL #20313,create
27871960,MARATHON (BUFORD DR),create
27871964,CELEBRATION 5,create
27871988,BP EXPRESS,create
27871999,WARHILL FOOD MART (TEXACO),create
27872023,THAPAS GROUP LLC DESTINY FOOD MART,create
27872034,FIVE BELOW #6038,create
27872078,SHREE MADHURA,create
27872182,CIRCLE K (DRY POND),create
27872197,EXPRESS FUEL,create
27872208,LOVES TRAVEL CENTER #765,create
27872209,CHATTAHOOCHEE GROCERY,create
27872260,OGLETHORPE FOOD MART,create
27872266,GRAPES & GRAINS,create
27872273,LA ROSITA SUPERMARKETS #2,create
27872289,SHELL FOOD MART (PTREE CORNERS),create
27872314,WALMART FUEL #5267,create
27872327,FIVE BELOW #6098,create
27872341,THE CORNER STORE (MAIN ST),create
27872364,MIKHAIL MART LLC,create
27872391,SPEEDWAY #7208,create
27872410,KERMIT QUICK STOP,create
27872423,DOLLAR GENERAL #20900,create
27872424,RACETRAC #2537,create
27872426,RACETRAC #2523,create
27872427,RACETRAC #2564,create
27872451,WELLSTAR NORTH FULTON GIFT SHOP,create
27872459,ALL BRIGHT MOON LLC,create
27872471,DOLLAR GENERAL #21641,create
27872492,WALGREENS #19011,create
27872536,FAMILY DOLLAR #105,create
27872538,FAMILY DOLLAR #10650,create
27872545,FAMILY DOLLAR #107,create
27872554,FAMILY DOLLAR #11228,create
27872557,FAMILY DOLLAR #11394,create
27872568,FAMILY DOLLAR #11739,create
27872574,FAMILY DOLLAR #12036,create
27872585,FAMILY DOLLAR #12233,create
27872587,FAMILY DOLLAR #12262,create
27872591,FAMILY DOLLAR #14,create
27872621,FAMILY DOLLAR #240,create
27872645,FAMILY DOLLAR #3055,create
27872658,FAMILY DOLLAR #3393,create
27872697,FAMILY DOLLAR #4576,create
27872772,FAMILY DOLLAR #8137,create
27872775,FAMILY DOLLAR #8213,create
27872786,FAMILY DOLLAR #8557,create
27872792,FAMILY DOLLAR #8706,create
27873077,WALGREENS #19428,create
27873091,DOLLAR GENERAL #20921,create
27873138,KEM VENDING,create
27873140,KIDS SATH LLC FOOD MART,create
27873142,PUBLIX #1678,create
27873221,CONLEY'S WINE AND SPIRITS,create
27873222,MAJIK MARKET (BUDDYS FOOD MART INC),create
27873225,SUGARHILL FOOD AND GAS (BUFORD HWY),create
27873229,DOLLAR GENERAL #21424,create
27873275,HWY 515 FOOD MART,create
